,Departament,Cdig,Tama,Robo,Intento_robo,Extorsión,Estafa o fraude,Daños,Amenazas,Secuestros,Final
1617,JUNÍN,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1618,JUNÍN,4771,MICRO,0,0,0,0,0,0,0,Nin
1619,JUNÍN,4630,MICRO,0,0,0,0,0,0,0,Nin
1620,JUNÍN,5610,MICRO,0,0,0,0,0,0,0,Nin
1621,JUNÍN,4630,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
1622,JUNÍN,4690,MEDIANA,0,0,0,0,0,0,0,Nin
1623,JUNÍN,4100,MICRO,0,0,0,0,0,0,0,Nin
1624,JUNÍN,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
1625,JUNÍN,5911,PEQUEÑA,0,0,0,0,0,0,0,Nin
1626,JUNÍN,8521,PEQUEÑA,0,0,0,0,0,0,0,Nin
1627,JUNÍN,1010,GRANDE,0,0,0,0,0,0,0,Nin
1628,JUNÍN,4663,GRANDE,0,0,0,0,0,0,0,Nin
1629,JUNÍN,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
1630,JUNÍN,4510,MICRO,1,0,0,0,0,0,0,Rob
1631,LA LIBERTAD,729,PEQUEÑA,0,0,1,0,1,0,0,Ext_Dan
1632,LA LIBERTAD,4620,PEQUEÑA,0,0,0,0,1,0,0,Dan
1633,LA LIBERTAD,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1634,LA LIBERTAD,4719,MEDIANA,0,0,0,1,0,0,0,Est
1635,LA LIBERTAD,8521,MEDIANA,0,0,0,0,0,0,0,Nin
1636,LA LIBERTAD,4922,GRANDE,1,0,0,1,0,0,0,Rob_Est
1637,LA LIBERTAD,4921,MEDIANA,0,0,1,0,0,0,0,Ext
1638,LA LIBERTAD,7730,PEQUEÑA,0,0,0,0,0,0,0,Nin
1639,LA LIBERTAD,5510,MICRO,0,0,0,0,0,0,0,Nin
1640,LA LIBERTAD,5320,MICRO,0,0,0,0,0,0,0,Nin
1641,LA LIBERTAD,4663,GRANDE,0,0,0,0,0,0,0,Nin
1642,LA LIBERTAD,6499,GRANDE,0,0,0,0,0,0,0,Nin
1643,LA LIBERTAD,4530,PEQUEÑA,0,0,0,1,0,0,0,Est
1644,LA LIBERTAD,4530,PEQUEÑA,0,0,0,0,0,0,0,Nin
1645,LA LIBERTAD,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1646,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1647,LA LIBERTAD,729,PEQUEÑA,0,0,0,0,0,0,0,Nin
1648,LA LIBERTAD,899,GRANDE,0,0,0,0,0,0,0,Nin
1649,LA LIBERTAD,4530,MEDIANA,0,0,0,0,0,0,0,Nin
1650,LA LIBERTAD,9200,PEQUEÑA,1,0,1,1,0,0,0,Rob_Ext_Est
1651,LA LIBERTAD,6190,PEQUEÑA,0,0,1,0,0,0,0,Ext
1652,LA LIBERTAD,4510,PEQUEÑA,1,0,1,0,1,0,0,Rob_Ext_Dan
1653,LA LIBERTAD,9609,PEQUEÑA,0,0,1,0,1,0,0,Ext_Dan
1654,LA LIBERTAD,4630,GRANDE,0,0,1,0,1,0,0,Ext_Dan
1655,LA LIBERTAD,5610,PEQUEÑA,0,0,1,0,0,0,0,Ext
1656,LA LIBERTAD,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
1657,LA LIBERTAD,4630,GRANDE,0,0,0,0,0,0,0,Nin
1658,LA LIBERTAD,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1659,LA LIBERTAD,4620,MICRO,0,0,1,0,0,0,0,Ext
1660,LA LIBERTAD,7310,PEQUEÑA,0,0,0,0,1,0,0,Dan
1661,LA LIBERTAD,4651,GRANDE,0,0,0,0,0,0,0,Nin
1662,LA LIBERTAD,1511,PEQUEÑA,0,0,1,0,0,0,0,Ext
1663,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1664,LA LIBERTAD,8010,MEDIANA,0,0,0,0,0,0,0,Nin
1665,LA LIBERTAD,4662,GRANDE,0,0,0,0,0,0,0,Nin
1666,LA LIBERTAD,4690,MEDIANA,0,0,0,0,0,0,0,Nin
1667,LA LIBERTAD,4100,PEQUEÑA,0,0,1,0,0,0,0,Ext
1668,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1669,LA LIBERTAD,4773,PEQUEÑA,0,0,1,1,1,0,0,Ext_Est_Dan
1670,LA LIBERTAD,2219,GRANDE,0,0,0,0,0,0,0,Nin
1671,LA LIBERTAD,4663,GRANDE,0,0,0,0,0,0,0,Nin
1672,LA LIBERTAD,4730,GRANDE,0,0,0,0,0,0,0,Nin
1673,LA LIBERTAD,4100,MEDIANA,0,0,1,0,0,0,0,Ext
1674,LA LIBERTAD,5610,PEQUEÑA,1,0,1,1,0,0,0,Rob_Ext_Est
1675,LA LIBERTAD,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1676,LA LIBERTAD,4923,GRANDE,0,0,0,0,0,0,0,Nin
1677,LA LIBERTAD,4100,MICRO,0,0,1,0,1,0,0,Ext_Dan
1678,LA LIBERTAD,6810,GRANDE,0,0,0,0,0,0,0,Nin
1679,LA LIBERTAD,2030,PEQUEÑA,0,0,0,0,0,0,0,Nin
1680,LAMBAYEQUE,4923,GRANDE,1,1,1,0,0,0,0,Rob_Int_Ext
1681,LAMBAYEQUE,8549,PEQUEÑA,1,0,0,0,0,0,0,Rob
1682,LAMBAYEQUE,4663,MICRO,0,0,0,0,0,0,0,Nin
1683,LAMBAYEQUE,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
1684,LAMBAYEQUE,5629,PEQUEÑA,0,0,0,0,0,0,0,Nin
1685,LAMBAYEQUE,9609,PEQUEÑA,0,0,0,0,0,0,0,Nin
1686,LAMBAYEQUE,4649,GRANDE,0,0,0,0,0,0,0,Nin
1687,LAMBAYEQUE,6530,PEQUEÑA,0,0,0,0,0,0,0,Nin
1688,LAMBAYEQUE,7110,PEQUEÑA,0,0,0,0,0,0,0,Nin
1689,LAMBAYEQUE,4321,PEQUEÑA,0,0,0,0,0,0,0,Nin
1690,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1691,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1692,LAMBAYEQUE,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
1693,LAMBAYEQUE,6202,PEQUEÑA,0,0,0,0,0,0,0,Nin
1694,LAMBAYEQUE,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1695,LAMBAYEQUE,4799,PEQUEÑA,0,0,0,0,0,0,0,Nin
1696,LAMBAYEQUE,4771,PEQUEÑA,0,0,0,0,0,0,0,Nin
1697,LAMBAYEQUE,1030,MEDIANA,0,0,0,0,0,0,0,Nin
1698,LAMBAYEQUE,7500,PEQUEÑA,0,0,0,0,0,0,0,Nin
1699,LAMBAYEQUE,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
1700,LAMBAYEQUE,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1701,LAMBAYEQUE,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1702,LAMBAYEQUE,4100,MEDIANA,0,0,0,0,0,0,0,Nin
1703,LAMBAYEQUE,3600,GRANDE,0,0,0,0,0,0,0,Nin
1704,LAMBAYEQUE,4630,MEDIANA,0,0,0,0,0,0,0,Nin
1705,LAMBAYEQUE,4923,MICRO,1,1,1,0,0,1,0,Rob_Int_Ext_Ame
1706,LAMBAYEQUE,4100,MICRO,0,1,1,0,0,0,0,Int_Ext
1707,LAMBAYEQUE,1061,PEQUEÑA,0,0,0,0,0,0,0,Nin
1708,LAMBAYEQUE,4630,PEQUEÑA,1,1,0,1,0,0,0,Rob_Int_Est
1709,LAMBAYEQUE,4620,MEDIANA,1,1,0,1,0,0,0,Rob_Int_Est
1710,LAMBAYEQUE,8299,PEQUEÑA,1,1,0,1,0,0,0,Rob_Int_Est
1711,LAMBAYEQUE,7110,PEQUEÑA,0,1,1,0,0,0,0,Int_Ext
1712,LAMBAYEQUE,4663,GRANDE,1,1,0,1,0,1,0,Rob_Int_Est_Ame
1713,LAMBAYEQUE,4663,GRANDE,0,0,0,0,0,0,0,Nin
1714,LAMBAYEQUE,4520,GRANDE,0,0,0,0,0,0,0,Nin
1715,LAMBAYEQUE,4510,MICRO,1,1,0,1,0,0,0,Rob_Int_Est
1716,LAMBAYEQUE,4923,MEDIANA,0,1,1,0,1,0,0,Int_Ext_Dan
1717,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1718,LIMA,4620,PEQUEÑA,0,0,0,0,0,0,0,Nin
1719,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1720,LIMA,4630,PEQUEÑA,0,1,0,0,0,0,0,int
1721,LIMA,4630,GRANDE,0,0,0,0,0,1,0,Ame
1722,LIMA,8549,PEQUEÑA,0,0,0,0,0,0,0,Nin
1723,LIMA,4100,PEQUEÑA,0,0,1,0,0,1,0,Ext_Ame
1724,LIMA,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
1725,LIMA,9499,PEQUEÑA,1,0,0,0,0,0,0,Rob
1726,LIMA,8299,PEQUEÑA,0,0,0,0,0,0,0,Nin
1727,LIMA,4100,MICRO,0,0,0,0,0,0,0,Nin
1728,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
1729,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1730,LIMA,3600,PEQUEÑA,0,0,0,0,0,0,0,Nin
1731,LIMA,899,MICRO,0,0,0,0,0,0,0,Nin
1732,LIMA,4520,PEQUEÑA,0,0,0,0,0,0,0,Nin
1733,LIMA,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
1734,LIMA,5510,MICRO,0,1,0,1,0,0,0,Int_Est
1735,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
1736,LIMA,1020,MEDIANA,0,0,0,0,0,0,0,Nin
1737,LIMA,1811,MICRO,0,1,0,0,0,0,0,int
1738,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
1739,LIMA,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
1740,LIMA,4630,MICRO,0,0,0,0,0,0,0,Nin
1741,LIMA,4663,PEQUEÑA,0,0,0,0,0,0,0,Nin
1742,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
1743,LIMA,4630,GRANDE,0,0,0,1,0,0,0,Est
1744,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
1745,LIMA,4752,MICRO,0,0,0,1,0,0,0,Est
1746,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
1747,LIMA,1010,GRANDE,0,0,0,0,0,0,0,Nin
1748,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
1749,LIMA,4510,PEQUEÑA,0,0,0,0,0,0,0,Nin
1750,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
1751,LIMA,2220,PEQUEÑA,0,0,0,0,0,0,0,Nin
1752,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1753,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1754,LIMA,899,MEDIANA,0,0,0,0,0,0,0,Nin
1755,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1756,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
1757,LIMA,6190,PEQUEÑA,0,0,0,0,0,0,0,Nin
1758,LIMA,1399,PEQUEÑA,0,0,0,0,0,0,0,Nin
1759,LIMA,4662,GRANDE,0,0,0,0,0,0,0,Nin
1760,LIMA,4630,MEDIANA,0,0,0,0,0,0,0,Nin
1761,LIMA,899,MEDIANA,0,0,1,0,0,1,0,Ext_Ame
1762,LIMA,4100,MICRO,0,1,0,0,0,0,0,int
1763,LIMA,3830,PEQUEÑA,0,0,0,0,0,0,0,Nin
1764,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
1765,LIMA,2011,GRANDE,0,1,0,0,0,0,0,int
1766,LIMA,4690,GRANDE,0,0,0,1,0,0,0,Est
1767,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
1768,LIMA,2220,MEDIANA,0,0,0,0,0,0,0,Nin
1769,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1770,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
1771,LIMA,1079,GRANDE,0,0,0,0,0,0,0,Nin
1772,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1773,LIMA,6910,PEQUEÑA,0,0,0,0,0,0,0,Nin
1774,LIMA,8690,MICRO,0,0,0,0,0,0,0,Nin
1775,LIMA,6209,GRANDE,1,0,0,0,1,0,0,Rob_Dan
1776,LIMA,4530,GRANDE,0,0,0,0,0,0,0,Nin
1777,LIMA,3290,PEQUEÑA,0,0,0,0,0,0,0,Nin
1778,LIMA,4923,PEQUEÑA,0,0,0,0,0,0,0,Nin
1779,LIMA,1811,MICRO,0,0,0,0,0,0,0,Nin
1780,LIMA,1811,PEQUEÑA,0,0,0,0,0,0,0,Nin
1781,LIMA,4100,GRANDE,1,0,0,0,0,0,0,Rob
1782,LIMA,8299,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
1783,LIMA,4663,GRANDE,1,0,0,0,1,0,0,Rob_Dan
1784,LIMA,2029,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
1785,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
1786,LIMA,9609,MICRO,0,0,0,0,0,0,0,Nin
1787,LIMA,322,PEQUEÑA,1,1,1,0,0,0,0,Rob_Int_Ext
1788,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
1789,LIMA,1410,GRANDE,0,0,0,0,0,0,0,Nin
1790,LIMA,311,PEQUEÑA,0,0,0,0,0,0,0,Nin
1791,LIMA,6820,MICRO,0,0,0,0,0,0,0,Nin
1792,LIMA,4100,MEDIANA,1,1,1,1,0,1,1,Rob_Int_Ext_Est_Ame_Sec
1793,LIMA,4290,PEQUEÑA,0,0,0,0,0,0,0,Nin
1794,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
1795,LIMA,4100,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
1796,LIMA,4390,MEDIANA,0,0,1,0,0,0,0,Ext
1797,LIMA,3100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1798,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
1799,LIMA,7710,GRANDE,0,1,0,0,0,0,0,int
1800,LIMA,9601,PEQUEÑA,0,0,0,0,0,0,0,Nin
1801,LIMA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
1802,LIMA,6419,MICRO,1,0,0,0,0,0,0,Rob
1803,LIMA,4730,MICRO,1,0,1,0,0,0,0,Rob_Ext
1804,LIMA,6190,MICRO,1,1,0,0,0,0,0,Rob_Int
1805,LIMA,2399,GRANDE,0,0,0,0,0,0,0,Nin
1806,LIMA,1701,GRANDE,0,0,0,0,0,0,0,Nin
1807,LIMA,2220,GRANDE,1,0,0,1,0,0,0,Rob_Est
1808,LIMA,8690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1809,LIMA,4923,MICRO,0,0,0,0,0,0,0,Nin
1810,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1811,LIMA,4630,MEDIANA,0,0,0,0,0,0,0,Nin
1812,LIMA,3520,MICRO,1,0,0,0,0,0,0,Rob
1813,LIMA,9609,GRANDE,0,0,0,0,0,0,0,Nin
1814,LIMA,5610,MICRO,0,0,0,1,0,0,0,Est
1815,LIMA,8549,PEQUEÑA,0,0,0,0,0,0,0,Nin
1816,LIMA,1410,PEQUEÑA,0,0,0,0,0,0,0,Nin
1817,LIMA,3510,MICRO,0,0,0,0,0,0,0,Nin
1818,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
1819,LIMA,9329,GRANDE,0,0,0,0,0,0,0,Nin
1820,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
1821,LIMA,8510,GRANDE,0,0,0,0,0,0,0,Nin
1822,LIMA,6629,MICRO,0,0,0,0,0,0,0,Nin
1823,LIMA,3510,MICRO,0,0,0,0,0,0,0,Nin
1824,LIMA,8521,GRANDE,0,0,0,0,0,0,0,Nin
1825,LIMA,8521,MEDIANA,0,0,0,0,0,0,0,Nin
1826,LIMA,311,PEQUEÑA,1,0,0,0,0,0,0,Rob
1827,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
1828,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
1829,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
1830,LIMA,2710,GRANDE,0,0,0,0,0,0,0,Nin
1831,LIMA,4922,GRANDE,1,1,0,1,0,0,0,Rob_Int_Est
1832,LIMA,4530,MICRO,1,0,1,1,1,1,0,Rob_Ext_Est_Dan_Ame
1833,LIMA,5610,PEQUEÑA,1,0,0,1,0,0,0,Rob_Est
1834,LIMA,8521,MICRO,0,0,0,0,0,0,0,Nin
1835,LIMA,4771,MICRO,0,0,0,0,0,0,0,Nin
1836,LIMA,4630,PEQUEÑA,0,0,0,0,0,0,0,Nin
1837,LIMA,4773,PEQUEÑA,0,0,0,0,0,0,0,Nin
1838,LIMA,7110,MICRO,0,1,0,1,0,0,0,Int_Est
1839,LIMA,4530,GRANDE,1,0,0,0,0,0,0,Rob
1840,LIMA,4390,GRANDE,0,0,0,0,0,0,0,Nin
1841,LIMA,6810,PEQUEÑA,0,0,0,0,0,0,0,Nin
1842,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
1843,LIMA,4630,MEDIANA,1,0,0,0,0,0,0,Rob
1844,LIMA,4649,PEQUEÑA,0,0,0,0,0,0,0,Nin
1845,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
1846,LIMA,7730,MEDIANA,0,0,0,1,0,0,0,Est
1847,LIMA,4100,MEDIANA,0,0,0,0,0,0,0,Nin
1848,LIMA,4530,GRANDE,0,0,0,0,0,0,0,Nin
1849,LIMA,4290,GRANDE,1,1,0,0,0,0,0,Rob_Int
1850,LIMA,4730,GRANDE,0,0,0,1,0,0,0,Est
1851,LIMA,1410,MEDIANA,0,0,0,0,0,0,0,Nin
1852,LIMA,4922,MEDIANA,1,1,0,0,0,0,0,Rob_Int
1853,LIMA,4520,MEDIANA,1,0,0,0,0,0,0,Rob
1854,LIMA,5629,GRANDE,0,0,0,0,0,0,0,Nin
1855,LIMA,1311,GRANDE,0,0,0,0,0,0,0,Nin
1856,LIMA,4730,MEDIANA,0,0,0,0,0,0,0,Nin
1857,LIMA,5510,GRANDE,0,0,0,0,0,0,0,Nin
1858,LIMA,4752,GRANDE,0,0,0,0,0,0,0,Nin
1859,LIMA,6619,MICRO,0,0,0,0,0,0,0,Nin
1860,LIMA,5510,PEQUEÑA,1,1,0,0,0,0,0,Rob_Int
1861,LIMA,4321,GRANDE,1,0,1,0,0,1,0,Rob_Ext_Ame
1862,LIMA,6619,MICRO,0,1,0,1,0,0,0,Int_Est
1863,LIMA,4530,MICRO,0,0,0,0,0,0,0,Nin
1864,LIMA,2819,MEDIANA,0,0,0,0,0,0,0,Nin
1865,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
1866,LIMA,6209,GRANDE,0,0,0,0,0,0,0,Nin
1867,LIMA,4923,GRANDE,0,0,0,0,0,0,0,Nin
1868,LIMA,4690,MEDIANA,0,0,0,0,0,0,0,Nin
1869,LIMA,4100,PEQUEÑA,0,0,0,0,0,0,0,Nin
1870,LIMA,9319,MEDIANA,0,0,0,0,0,0,0,Nin
1871,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1872,LIMA,311,PEQUEÑA,1,0,0,0,0,1,0,Rob_Ame
1873,LIMA,7110,MEDIANA,0,0,0,0,0,0,0,Nin
1874,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
1875,LIMA,6190,MICRO,0,0,0,0,0,0,0,Nin
1876,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
1877,LIMA,7730,GRANDE,0,0,0,0,0,0,0,Nin
1878,LIMA,4730,GRANDE,1,0,0,0,0,0,0,Rob
1879,LIMA,9329,PEQUEÑA,0,0,0,0,0,0,0,Nin
1880,LIMA,2013,MEDIANA,0,0,0,0,0,0,0,Nin
1881,LIMA,4630,GRANDE,0,0,0,0,0,0,0,Nin
1882,LIMA,6920,MICRO,0,0,0,0,0,0,0,Nin
1883,LIMA,1811,MICRO,0,0,0,0,0,0,0,Nin
1884,LIMA,3211,PEQUEÑA,1,1,0,1,1,1,0,Rob_Int_Est_Dan_Ame
1885,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
1886,LIMA,4530,GRANDE,0,0,0,0,0,0,0,Nin
1887,LIMA,1709,GRANDE,0,0,0,0,0,0,0,Nin
1888,LIMA,2599,GRANDE,0,0,0,0,0,0,0,Nin
1889,LIMA,2819,GRANDE,0,0,0,0,0,0,0,Nin
1890,LIMA,3312,GRANDE,0,0,0,0,0,0,0,Nin
1891,LIMA,5610,GRANDE,0,0,0,0,0,0,0,Nin
1892,LIMA,7730,GRANDE,0,0,0,0,0,0,0,Nin
1893,LIMA,4661,GRANDE,0,0,0,0,0,0,0,Nin
1894,LIMA,6820,MEDIANA,0,0,0,0,0,0,0,Nin
1895,LIMA,2819,PEQUEÑA,0,0,0,0,0,0,0,Nin
1896,LIMA,6020,GRANDE,0,0,0,0,0,0,0,Nin
1897,LIMA,8530,GRANDE,1,0,0,0,0,0,0,Rob
1898,LIMA,6920,GRANDE,1,0,0,0,1,0,0,Rob_Dan
1899,LIMA,8620,MEDIANA,0,0,0,0,0,0,0,Nin
1900,LIMA,5610,PEQUEÑA,0,0,0,0,0,0,0,Nin
1901,LIMA,4652,GRANDE,0,0,0,0,0,0,0,Nin
1902,LIMA,6202,MICRO,0,0,0,0,0,0,0,Nin
1903,LIMA,5610,MEDIANA,0,0,0,0,0,0,0,Nin
1904,LIMA,4690,MEDIANA,1,0,0,0,0,0,0,Rob
1905,LIMA,5229,GRANDE,0,0,0,0,0,0,0,Nin
1906,LIMA,4659,GRANDE,0,0,0,0,0,0,0,Nin
1907,LIMA,4641,GRANDE,0,0,0,0,0,0,0,Nin
1908,LIMA,8530,GRANDE,0,1,0,0,0,0,0,int
1909,LIMA,5229,GRANDE,0,1,0,0,0,0,0,int
1910,LIMA,4730,GRANDE,0,0,0,0,0,0,0,Nin
1911,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
1912,LIMA,4921,MICRO,0,0,0,0,0,0,0,Nin
1913,LIMA,4789,MICRO,0,0,0,0,0,0,0,Nin
1914,LIMA,3510,PEQUEÑA,0,0,0,0,0,0,0,Nin
1915,LIMA,2029,GRANDE,1,0,1,0,1,0,0,Rob_Ext_Dan
1916,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
1917,LIMA,1040,GRANDE,0,0,0,0,0,0,0,Nin
1918,LIMA,2220,GRANDE,1,0,0,0,0,0,0,Rob
1919,LIMA,2100,GRANDE,0,0,0,0,0,0,0,Nin
1920,LIMA,1071,GRANDE,0,0,0,0,0,0,0,Nin
1921,LIMA,4510,PEQUEÑA,0,0,0,0,0,0,0,Nin
1922,LIMA,4690,PEQUEÑA,0,0,0,0,0,0,0,Nin
1923,LIMA,4510,MICRO,0,0,0,0,0,0,0,Nin
1924,LIMA,1709,PEQUEÑA,0,0,0,0,0,0,0,Nin
1925,LIMA,3830,PEQUEÑA,0,1,0,1,0,0,0,Int_Est
1926,LIMA,4923,PEQUEÑA,0,0,1,1,0,0,0,Ext_Est
1927,LIMA,3822,GRANDE,0,0,0,0,0,0,0,Nin
1928,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
1929,LIMA,1312,GRANDE,0,0,0,0,0,0,0,Nin
1930,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
1931,LIMA,2100,GRANDE,0,0,0,0,0,0,0,Nin
1932,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
1933,LIMA,2220,GRANDE,0,0,0,0,0,0,0,Nin
1934,LIMA,4620,GRANDE,1,1,0,0,0,1,0,Rob_Int_Ame
1935,LIMA,4663,GRANDE,0,0,0,0,0,0,0,Nin
1936,LIMA,5210,GRANDE,1,0,0,0,0,0,0,Rob
1937,LIMA,4923,MEDIANA,0,0,0,0,0,0,0,Nin
1938,LIMA,2511,GRANDE,0,0,0,0,0,0,0,Nin
1939,LIMA,1030,GRANDE,0,0,0,0,0,0,0,Nin
1940,LIMA,4690,GRANDE,0,0,0,0,0,0,0,Nin
1941,LIMA,7120,MEDIANA,0,0,0,0,1,0,0,Dan
1942,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
1943,LIMA,5610,MICRO,0,1,0,0,0,0,0,int
1944,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
1945,LIMA,6512,GRANDE,0,0,0,0,0,0,0,Nin
1946,ÁNCASH,4620,GRANDE,0,1,0,0,0,0,0,int
1947,LIMA,910,MICRO,0,1,0,1,0,0,0,Int_Est
1948,LIMA,6209,PEQUEÑA,0,0,0,0,0,0,0,Nin
1949,LIMA,3510,GRANDE,0,0,0,0,0,0,0,Nin
1950,LIMA,9499,MEDIANA,0,0,0,0,0,0,0,Nin
1951,LIMA,4620,GRANDE,0,0,0,0,0,0,0,Nin
1952,LIMA,1010,GRANDE,1,0,0,1,0,0,0,Rob_Est
1953,LIMA,5110,GRANDE,0,0,0,0,0,0,0,Nin
1954,LIMA,7320,GRANDE,0,0,0,0,0,0,0,Nin
1955,LIMA,7911,MEDIANA,0,0,0,1,0,0,0,Est
1956,LIMA,5510,MEDIANA,1,1,0,0,0,0,0,Rob_Int
1957,LIMA,4610,GRANDE,0,0,0,0,0,0,0,Nin
1958,LIMA,8549,GRANDE,0,0,0,0,0,0,0,Nin
1959,LIMA,6202,MEDIANA,0,0,0,0,0,0,0,Nin
1960,LIMA,1071,GRANDE,0,0,0,0,0,0,0,Nin
1961,LIMA,5913,GRANDE,0,0,0,0,0,0,0,Nin
1962,LIMA,2811,GRANDE,0,0,0,0,0,0,0,Nin
1963,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
1964,LIMA,5610,MICRO,0,0,0,0,0,0,0,Nin
1965,LIMA,4649,GRANDE,0,0,0,0,0,0,0,Nin
1966,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
1967,LIMA,4922,MEDIANA,0,0,0,0,0,0,0,Nin
1968,LIMA,6810,GRANDE,0,0,0,0,0,0,0,Nin
1969,LIMA,810,PEQUEÑA,0,0,0,0,0,0,0,Nin
1970,LIMA,6491,GRANDE,0,0,0,0,0,0,0,Nin
1971,LIMA,729,PEQUEÑA,0,1,0,0,0,0,0,int
1972,LIMA,8299,MICRO,0,0,0,0,0,0,0,Nin
1973,LIMA,899,GRANDE,0,0,0,0,0,0,0,Nin
1974,LIMA,8299,MEDIANA,0,0,0,0,0,0,0,Nin
1975,LIMA,3230,GRANDE,1,0,0,0,0,0,0,Rob
1976,LIMA,5510,PEQUEÑA,0,0,0,0,0,0,0,Nin
1977,LIMA,8299,GRANDE,0,0,0,0,0,0,0,Nin
1978,LIMA,4100,GRANDE,0,0,0,0,0,0,0,Nin
1979,LIMA,6202,MEDIANA,0,0,0,0,0,0,0,Nin
1980,LIMA,6810,MICRO,0,0,0,0,0,0,0,Nin
1981,LIMA,6810,MEDIANA,0,0,0,0,0,0,0,Nin
1982,LIMA,9609,MICRO,0,0,0,0,0,0,0,Nin
1983,LIMA,9609,MEDIANA,0,0,0,0,0,0,0,Nin
